intercept,intercept_sigma,dom_eff,dom_eff_sigma,hole_ice_p0,hole_ice_p0_sigma,hole_ice_p1,hole_ice_p1_sigma,bulk_ice_abs,bulk_ice_abs_sigma,bulk_ice_scatter,bulk_ice_scatter_sigma,deltam31,pid,reco_coszen,reco_energy
1.126421,0.034025,1.580686,0.606180,0.148495,0.154013,0.902426,0.995105,-0.994345,1.312476,-2.146465,1.314551,0.001605,0.88,-0.945,57.4
0.953667,0.038333,2.822856,0.495598,0.197622,0.176484,1.032288,1.099353,-0.438032,1.598795,0.904676,1.604813,0.001605,0.65,-0.835,57.4
1.073489,0.033189,2.542245,0.539285,0.294864,0.145223,1.671006,1.030155,-1.357807,1.277730,-1.684647,1.281876,0.001605,0.88,-0.835,57.4
1.005041,0.036203,1.869020,0.617921,0.166680,0.167830,-0.302782,1.120083,-0.200632,1.608199,-1.104795,1.604250,0.001605,0.65,-0.725,57.4
0.933309,0.029827,2.052378,0.442408,0.347915,0.121865,0.786583,0.858157,0.470110,1.235111,-1.530063,1.235061,0.001605,0.88,-0.725,57.4
1.091188,0.036523,2.047431,0.623892,-0.032815,0.175767,-0.749511,1.064265,1.886048,1.421813,0.006970,1.400600,0.001605,0.65,-0.615,57.4
1.207845,0.037198,1.475726,0.632899,-0.191890,0.197062,-1.186870,1.257194,-0.766868,1.467426,-1.118796,1.465801,0.001605,0.88,-0.615,57.4
1.088553,0.031342,1.613789,0.558248,-0.355043,0.173580,-1.643399,0.921769,-0.399953,1.499121,-1.106175,1.499013,0.001605,0.65,-0.505,57.4
0.863842,0.026571,2.007228,0.475538,-0.335768,0.131135,-0.927627,0.877378,-1.005220,1.108399,-0.439735,1.098653,0.001605,0.88,-0.505,57.4
0.926186,0.027732,2.361759,0.427565,-0.015320,0.126530,1.520183,0.816596,0.398817,0.973199,0.321770,0.973371,0.001605,0.65,-0.395,57.4
1.026330,0.039655,0.921307,0.704161,-0.196625,0.189768,-0.543738,1.289739,-0.360324,1.418016,-0.636604,1.415603,0.001605,0.88,-0.395,57.4
0.990335,0.031580,1.868808,0.513605,0.228686,0.132137,-0.428764,0.912803,-0.798565,1.432751,-1.114399,1.435968,0.001605,0.65,-0.285,57.4
0.820769,0.036520,1.786055,0.580787,0.140102,0.170178,0.313915,1.030425,-2.645912,1.391313,-0.194270,1.374870,0.001605,0.88,-0.285,57.4
1.068672,0.041158,3.125586,0.721321,-0.396560,0.202958,-2.383325,1.273075,-3.877520,1.466513,0.374477,1.444548,0.001605,0.65,-0.175,57.4
1.026158,0.057747,3.491496,0.788031,-0.489054,0.253620,-1.872850,1.779020,-1.691297,2.502025,3.536648,2.450762,0.001605,0.88,-0.175,57.4
0.978817,0.042342,2.848061,0.727372,-0.092104,0.203848,0.962265,1.388783,-1.399382,1.692424,1.497740,1.704921,0.001605,0.65,-0.065,57.4
0.899447,0.063034,2.844752,1.194297,-0.362800,0.337784,-1.734297,1.973831,-0.777628,2.286529,1.186509,2.283074,0.001605,0.88,-0.065,57.4
0.935805,0.052955,2.991726,0.743454,-0.006232,0.246290,0.005045,1.339474,1.148556,2.202743,0.419462,2.206666,0.001605,0.65,0.045,57.4
0.863072,0.083681,2.778039,1.399594,-0.068007,0.370006,-0.733827,2.218944,-1.294691,3.249545,0.645885,3.180625,0.001605,0.88,0.045,57.4
1.192861,0.086677,3.144116,1.185083,-0.036462,0.416568,1.253470,2.563789,-2.080505,3.106748,-1.266385,3.130736,0.001605,0.65,-0.945,77.0
0.948002,0.035829,0.997744,0.656366,-0.341401,0.173044,-0.946897,1.145637,-2.605205,1.624050,-0.137434,1.610053,0.001605,0.88,-0.945,77.0
0.529453,0.033073,1.287439,0.598110,-0.026225,0.152881,1.473893,0.936031,-3.166266,1.060565,-0.793319,0.991892,0.001605,0.65,-0.835,77.0
0.749209,0.028183,1.964517,0.388341,-0.162886,0.150158,0.103134,0.791206,-0.953172,1.198084,0.787863,1.228663,0.001605,0.88,-0.835,77.0
0.876811,0.052158,0.931618,0.744127,-0.073694,0.254763,1.061096,1.414624,-2.542185,1.733974,-1.358127,1.615356,0.001605,0.65,-0.725,77.0
0.983686,0.034874,0.954102,0.591972,-0.294114,0.177672,-2.156783,1.123730,-0.396051,1.262653,-3.383374,1.291818,0.001605,0.88,-0.725,77.0
1.065680,0.044168,2.627788,0.756157,0.174476,0.189776,0.583862,1.474599,-1.284005,2.168473,0.555676,2.165301,0.001605,0.65,-0.615,77.0
1.019664,0.034675,2.478708,0.503333,-0.023754,0.175952,2.170781,1.244011,-1.528734,1.404647,0.995754,1.412881,0.001605,0.88,-0.615,77.0
0.963007,0.040378,2.622577,0.566583,-0.001183,0.174866,3.237755,1.081099,0.994808,1.366350,-1.806098,1.359296,0.001605,0.65,-0.505,77.0
0.850431,0.035342,2.517583,0.512916,-0.088420,0.164660,-0.544458,1.045256,-1.499897,1.271905,0.816439,1.276654,0.001605,0.88,-0.505,77.0
1.121208,0.044064,1.731860,0.637724,-0.139561,0.216041,0.736000,1.382849,-2.240960,1.894443,-0.857568,1.891196,0.001605,0.65,-0.395,77.0
0.933468,0.046572,3.006191,0.559128,-0.094452,0.212333,1.249504,1.371951,3.689548,1.501354,-0.318337,1.398767,0.001605,0.88,-0.395,77.0
0.796052,0.036321,2.074258,0.547229,-0.101313,0.163349,-0.528259,1.085689,2.117075,1.358061,-2.503062,1.346913,0.001605,0.65,-0.285,77.0
0.963512,0.048554,1.391397,0.806390,-0.370599,0.228570,-0.705546,1.568793,-1.871873,1.902822,-0.990668,1.923072,0.001605,0.88,-0.285,77.0
1.204114,0.060280,3.114125,0.921230,0.123425,0.268979,0.901107,1.572678,-1.705033,2.430847,0.153292,2.413250,0.001605,0.65,-0.175,77.0
1.239055,0.076184,2.230527,1.166861,0.019079,0.355726,0.676655,2.164232,3.438761,2.144827,-5.547853,2.254446,0.001605,0.88,-0.175,77.0
0.944967,0.053076,1.856731,0.895595,-0.133310,0.262034,2.034024,1.436948,-3.687948,2.065429,-1.640966,2.073027,0.001605,0.65,-0.065,77.0
0.749510,0.071266,4.755548,0.721633,-0.013834,0.401550,1.610614,2.295673,-2.107150,2.280125,1.554907,2.233179,0.001605,0.88,-0.065,77.0
0.849775,0.065715,2.057645,1.156943,-0.393335,0.317922,-1.368380,1.917483,-2.474357,2.216047,1.788977,2.136068,0.001605,0.65,0.045,77.0
0.830089,0.106705,1.214717,1.233499,-0.136715,0.435810,-4.865684,2.293876,1.624747,4.254516,0.843337,4.262049,0.001605,0.88,0.045,77.0
0.703043,0.053686,1.690787,0.946627,-0.185994,0.297290,-1.344710,1.654949,-0.763300,1.684109,-2.627421,1.735709,0.001605,0.65,-0.945,123.3
1.109067,0.044736,2.610038,0.718678,-0.421819,0.231260,0.836920,1.309715,-3.467389,1.911170,-0.136573,1.856361,0.001605,0.88,-0.945,123.3
1.071722,0.069554,3.909543,0.862505,0.294500,0.349032,-1.954879,1.814297,-1.015341,3.315792,0.727488,3.324678,0.001605,0.65,-0.835,123.3
1.027172,0.036769,3.203745,0.493950,0.315991,0.144672,1.738203,0.965857,-1.832684,1.264527,2.521091,1.292080,0.001605,0.88,-0.835,123.3
0.792906,0.047559,1.018220,0.747868,0.190252,0.183541,-0.625884,1.262298,0.459560,2.321793,-1.923457,2.341208,0.001605,0.65,-0.725,123.3
0.694943,0.026314,2.420066,0.378291,0.041091,0.120140,-0.003030,0.780449,-0.594978,0.822019,-0.033493,0.821092,0.001605,0.88,-0.725,123.3
0.907533,0.043015,2.450933,0.680830,-0.339248,0.199243,-1.424832,1.142090,-3.457563,1.950931,-0.136832,1.919549,0.001605,0.65,-0.615,123.3
0.726258,0.027788,1.820809,0.602343,-0.039100,0.134877,-0.304011,0.765488,-1.963327,1.124736,-0.166994,1.092347,0.001605,0.88,-0.615,123.3
0.903913,0.037789,0.939392,0.551865,0.077719,0.166808,-0.659193,1.282307,-2.999385,1.510186,0.055983,1.519694,0.001605,0.65,-0.505,123.3
0.799282,0.028879,1.935123,0.518402,-0.328075,0.130090,-0.820031,0.823222,-0.459472,1.463614,0.615104,1.476723,0.001605,0.88,-0.505,123.3
0.822206,0.030532,1.978259,0.495542,-0.477852,0.140232,-1.940837,0.947711,-3.418695,1.357907,-1.225489,1.359277,0.001605,0.65,-0.395,123.3
0.929137,0.045554,2.924162,0.527752,0.142375,0.233782,-0.390393,1.161860,-1.204227,2.021613,-0.865642,2.047018,0.001605,0.88,-0.395,123.3
0.853366,0.039935,1.821143,0.566256,-0.296291,0.186863,-0.362880,1.143620,-3.909176,1.527407,-1.092248,1.409182,0.001605,0.65,-0.285,123.3
0.808417,0.042486,2.721960,0.651669,0.149657,0.192816,0.658638,1.362764,0.012736,1.480522,-2.261683,1.490017,0.001605,0.88,-0.285,123.3
1.049806,0.053208,1.968902,0.759489,0.039796,0.253323,0.158554,1.446679,-1.375058,1.806311,-1.305438,1.821256,0.001605,0.65,-0.175,123.3
0.975884,0.062168,3.788671,0.929172,-0.310301,0.277475,0.255539,1.568197,-3.259132,3.465813,4.944018,3.437934,0.001605,0.88,-0.175,123.3
0.962454,0.056564,1.289695,0.953095,-1.008143,0.289583,-8.681321,1.548276,-1.180348,1.904778,-2.002139,1.969044,0.001605,0.65,-0.065,123.3
0.841673,0.077613,2.178983,1.211016,0.447506,0.356169,-0.600280,1.683188,-5.185344,2.175774,3.698738,1.963017,0.001605,0.88,-0.065,123.3
1.163804,0.102878,3.427834,1.406611,-0.993295,0.755376,-1.568115,3.538959,-1.297091,3.834466,3.326642,3.841356,0.001605,0.65,0.045,123.3
0.428080,0.057486,2.919822,1.419471,-0.955353,0.214591,-0.024220,1.394152,-2.149029,2.607674,0.880433,2.683827,0.001605,0.88,0.045,123.3
1.014287,0.015454,0.946868,0.250346,0.325501,0.070047,1.329130,0.460791,-0.738556,0.612282,-1.582384,0.612155,0.001711,0.65,-0.945,7.4
1.017200,0.025838,-0.450667,0.413029,0.395428,0.115134,1.161319,0.783846,1.257282,1.008332,-2.732441,1.012148,0.001711,0.88,-0.945,7.4
0.918520,0.013683,0.507822,0.210607,0.363279,0.061340,1.396990,0.411881,0.506113,0.557430,-1.571494,0.557962,0.001711,0.65,-0.835,7.4
0.945620,0.036076,-0.301195,0.584384,0.481115,0.152564,0.889253,1.080904,0.137158,1.368342,-1.058443,1.368481,0.001711,0.88,-0.835,7.4
0.946408,0.018622,0.449067,0.301340,0.243960,0.085638,0.942114,0.571732,0.614685,0.776103,-0.487937,0.776072,0.001711,0.65,-0.725,7.4
0.757704,0.047303,0.103168,0.737271,0.386414,0.202667,1.171220,1.314098,2.227179,1.848791,-0.018476,1.847750,0.001711,0.88,-0.725,7.4
1.071334,0.030247,0.918336,0.503017,-0.101187,0.146210,1.230368,0.921527,0.301847,1.243126,-1.140046,1.243019,0.001711,0.65,-0.615,7.4
0.934846,0.083791,1.536885,1.328653,-0.047395,0.411125,-1.756101,2.405552,0.203068,2.672196,-2.841019,2.688246,0.001711,0.88,-0.615,7.4
1.104563,0.039986,1.697950,0.648194,-0.100617,0.189090,-0.976326,1.238777,0.486832,1.538310,-1.022668,1.540516,0.001711,0.65,-0.505,7.4
1.036866,0.098573,0.436211,1.716150,0.201075,0.434782,-0.540370,2.620610,0.613960,3.374282,-0.537972,3.374945,0.001711,0.88,-0.505,7.4
0.836754,0.034204,0.960899,0.575713,-0.047034,0.160672,0.405356,1.085774,2.719226,1.259395,-0.667769,1.256598,0.001711,0.65,-0.395,7.4
0.718392,0.072558,-0.072769,1.053812,0.167226,0.336792,-0.767325,2.050794,0.044459,2.869360,-1.838722,2.874483,0.001711,0.88,-0.395,7.4
1.201254,0.056274,1.511279,0.877769,0.257392,0.254136,1.461005,1.663481,-0.637986,2.034273,2.358570,2.035822,0.001711,0.65,-0.285,7.4
0.362563,0.048703,0.930498,1.076687,-1.440528,0.213758,-3.402256,1.917156,-3.414169,1.958131,3.758146,1.947553,0.001711,0.88,-0.285,7.4
0.712158,0.040257,0.446932,0.668792,-0.152384,0.195145,-0.487591,1.200678,-0.917231,1.621087,-0.833141,1.616939,0.001711,0.65,-0.175,7.4
2.086242,0.650341,-0.069697,4.982320,-1.690060,2.938295,0.079772,4.961782,-0.100104,4.992480,0.136266,4.992471,0.001711,0.88,-0.175,7.4
0.871051,0.051850,-0.390417,0.854777,-0.219312,0.256766,2.380488,1.403079,1.358834,1.960987,-0.149351,1.961406,0.001711,0.65,-0.065,7.4
0.237240,0.053134,1.218131,1.447282,0.041548,0.206012,1.736738,1.107495,-1.809733,2.250046,2.836053,2.281233,0.001711,0.88,-0.065,7.4
0.933418,0.063448,0.935071,1.077060,-0.315646,0.310807,0.997877,2.036934,2.285041,2.054375,1.432668,2.046344,0.001711,0.65,0.045,7.4
0.269188,0.072472,-4.231830,1.397054,-0.610882,0.306684,-1.813221,2.749691,2.639211,2.072115,-2.704813,2.360261,0.001711,0.88,0.045,7.4
0.991317,0.013578,0.825578,0.216122,0.381366,0.060940,1.259335,0.408962,0.338958,0.544234,-2.036242,0.544779,0.001711,0.65,-0.945,9.9
0.848039,0.019111,0.539852,0.307963,0.149906,0.087976,0.854241,0.588650,0.646222,0.778296,-1.228257,0.779216,0.001711,0.88,-0.945,9.9
0.953576,0.013268,1.165509,0.210635,0.387141,0.059438,1.548091,0.387290,0.637226,0.529174,-2.051180,0.529952,0.001711,0.65,-0.835,9.9
1.179613,0.034424,0.458937,0.554108,0.383582,0.157876,1.756758,0.999292,0.581682,1.353712,-2.668507,1.358106,0.001711,0.88,-0.835,9.9
1.031656,0.016889,0.619426,0.278235,0.317018,0.076444,1.050336,0.512450,0.582420,0.680338,0.009596,0.680254,0.001711,0.65,-0.725,9.9
0.960836,0.039346,-0.254470,0.664353,-0.090274,0.183917,0.787008,1.194099,1.630018,1.586665,0.125100,1.586658,0.001711,0.88,-0.725,9.9
0.925967,0.019796,1.089180,0.327857,0.054310,0.091859,-0.222874,0.605865,0.875840,0.808557,-0.964721,0.809073,0.001711,0.65,-0.615,9.9
0.752553,0.039320,1.035819,0.601812,0.000684,0.182889,0.763622,1.177030,0.092116,1.432885,-1.341482,1.432579,0.001711,0.88,-0.615,9.9
1.066688,0.026752,0.837444,0.428185,0.021910,0.124940,0.280788,0.834930,0.998943,1.104091,-0.631387,1.104084,0.001711,0.65,-0.505,9.9
1.254659,0.075182,3.594440,1.160502,0.031726,0.350035,0.576069,2.138004,2.888575,2.526724,-4.487061,2.538152,0.001711,0.88,-0.505,9.9
1.032593,0.028584,1.682990,0.454143,-0.056658,0.138327,0.535904,0.856292,-0.563176,1.126917,0.279180,1.126236,0.001711,0.65,-0.395,9.9
0.792281,0.053971,-2.228250,0.816374,0.311357,0.230992,0.264099,1.555662,3.490220,2.065340,-0.870519,2.055890,0.001711,0.88,-0.395,9.9
0.921652,0.028490,1.016665,0.475410,-0.293121,0.139223,1.114946,0.872741,0.014898,1.189173,0.801704,1.189231,0.001711,0.65,-0.285,9.9
1.298113,0.099943,2.797670,1.547418,-0.724872,0.494762,0.192204,3.019659,-3.723768,3.163772,0.981389,3.137382,0.001711,0.88,-0.285,9.9
0.939621,0.034048,0.913810,0.576819,-0.408751,0.169403,-2.526918,1.034198,1.303481,1.325548,-2.081996,1.327096,0.001711,0.65,-0.175,9.9
1.253880,0.117833,0.209276,2.115345,-1.867894,0.634439,-2.614339,2.947012,2.511573,3.741483,1.511925,3.746827,0.001711,0.88,-0.175,9.9
1.087694,0.045371,1.227541,0.774719,-0.433728,0.221573,-0.197095,1.462691,1.949344,1.818565,-0.704613,1.817973,0.001711,0.65,-0.065,9.9
1.064610,0.132568,0.110316,1.847889,-1.178824,0.818543,0.495481,3.577578,-3.819289,3.813408,-3.642720,3.748699,0.001711,0.88,-0.065,9.9
0.862401,0.042110,1.831514,0.659264,-0.157647,0.204873,-1.418361,1.312319,3.173244,1.586341,0.732533,1.579786,0.001711,0.65,0.045,9.9
1.217571,0.169355,0.385521,2.599229,0.261042,0.883417,-0.396010,4.055938,6.675472,3.753552,4.764340,3.618487,0.001711,0.88,0.045,9.9
0.965311,0.012866,1.225277,0.202208,0.403139,0.057635,1.096115,0.386853,-0.787122,0.511725,-0.695179,0.511017,0.001711,0.65,-0.945,13.3
0.958573,0.020437,1.095612,0.325538,0.283575,0.091070,1.698865,0.608950,0.802088,0.844828,-1.199210,0.845305,0.001711,0.88,-0.945,13.3
1.006690,0.013788,1.469839,0.218510,0.352789,0.062286,1.165816,0.411394,0.049982,0.552225,-0.861256,0.552132,0.001711,0.65,-0.835,13.3
1.093186,0.030922,0.652105,0.501852,0.358986,0.144629,1.573966,0.909909,1.160967,1.194840,0.187439,1.194845,0.001711,0.88,-0.835,13.3
0.921829,0.014300,1.165063,0.230951,0.215085,0.065748,0.977976,0.428300,0.735047,0.559413,-0.724191,0.559372,0.001711,0.65,-0.725,13.3
0.959982,0.032516,0.387747,0.549149,0.103527,0.149686,-0.736050,0.968947,-2.166372,1.189560,-1.383461,1.188213,0.001711,0.88,-0.725,13.3
0.905075,0.017053,0.906680,0.275418,0.019360,0.081186,0.982038,0.520821,-0.599591,0.685707,-0.700935,0.685198,0.001711,0.65,-0.615,13.3
0.855959,0.033910,1.781913,0.549225,0.035198,0.160611,1.690831,0.964173,1.945298,1.321006,-2.173941,1.322691,0.001711,0.88,-0.615,13.3
1.025964,0.021700,0.785925,0.345784,0.078592,0.102812,0.678059,0.642640,-0.578949,0.859816,-1.773705,0.860253,0.001711,0.65,-0.505,13.3
1.106485,0.048647,0.572753,0.753079,0.403065,0.219005,2.641543,1.453878,0.199253,1.841020,0.807564,1.841372,0.001711,0.88,-0.505,13.3
1.044015,0.023100,1.695613,0.376935,-0.213490,0.113476,-0.423059,0.737096,-1.281049,0.883980,1.483240,0.883149,0.001711,0.65,-0.395,13.3
0.777428,0.039406,-0.005718,0.691539,-0.429794,0.200126,-1.243013,1.207686,-0.602643,1.559392,-3.031178,1.564792,0.001711,0.88,-0.395,13.3
1.043225,0.026163,1.155998,0.443183,-0.314254,0.130002,-0.840936,0.833980,-0.873057,1.004606,-1.230922,1.001857,0.001711,0.65,-0.285,13.3
1.456586,0.089857,2.835807,1.406007,-0.709030,0.451797,4.092972,2.505277,2.162658,2.920259,-2.093949,2.928984,0.001711,0.88,-0.285,13.3
0.972150,0.028259,1.478133,0.457041,0.018761,0.130209,1.269439,0.838675,-0.357881,1.156403,0.403880,1.155680,0.001711,0.65,-0.175,13.3
0.769291,0.059904,1.003755,0.882588,-0.215451,0.284949,0.551374,1.718483,-0.593653,2.273530,-1.907275,2.268180,0.001711,0.88,-0.175,13.3
1.133979,0.038950,1.396516,0.663886,-0.271881,0.191881,-1.084346,1.203832,-0.184841,1.444801,-2.328228,1.448891,0.001711,0.65,-0.065,13.3
1.097881,0.098018,2.490445,1.643876,-0.223198,0.485558,-1.225043,2.441555,-1.836395,2.940285,-1.250193,2.924646,0.001711,0.88,-0.065,13.3
0.983139,0.037552,1.056095,0.633185,-0.063645,0.173784,0.419243,1.060840,0.414685,1.630553,-2.459707,1.635484,0.001711,0.65,0.045,13.3
1.147807,0.129729,3.318377,2.359342,-0.581528,0.621578,-5.004772,3.332104,-0.059529,4.013281,0.892251,4.014257,0.001711,0.88,0.045,13.3
1.030569,0.014943,1.606818,0.231010,0.379727,0.067454,1.711499,0.441306,-0.969748,0.606954,-1.533635,0.606480,0.001711,0.65,-0.945,17.8
1.059506,0.022814,0.992176,0.385832,0.001535,0.110219,0.386386,0.707324,-0.012478,0.876432,-0.419062,0.875975,0.001711,0.88,-0.945,17.8
1.035863,0.015341,1.351010,0.248045,0.214003,0.071619,0.862995,0.454246,-0.208001,0.595006,-0.825285,0.594491,0.001711,0.65,-0.835,17.8
0.918040,0.023335,1.111162,0.355873,0.233147,0.109242,1.643381,0.715477,-1.439834,0.930666,-0.438032,0.926785,0.001711,0.88,-0.835,17.8
0.907932,0.014190,1.601409,0.223989,0.141503,0.065656,0.438414,0.423113,-0.405658,0.586026,0.157952,0.585623,0.001711,0.65,-0.725,17.8
1.071296,0.030112,0.914576,0.472922,0.263507,0.138094,1.095287,0.897986,-0.039436,1.221044,1.856175,1.221953,0.001711,0.88,-0.725,17.8
0.896626,0.015597,1.322915,0.250910,0.001745,0.073666,0.977517,0.469519,-0.515770,0.643712,-0.720785,0.642989,0.001711,0.65,-0.615,17.8
1.150611,0.036411,2.440263,0.605387,-0.183858,0.172422,1.374077,1.066558,0.158257,1.527636,-0.942717,1.527097,0.001711,0.88,-0.615,17.8
1.010500,0.018715,1.602812,0.313160,-0.092541,0.090118,0.438079,0.576109,-1.048373,0.756873,-1.253912,0.755828,0.001711,0.65,-0.505,17.8
1.113724,0.039363,2.240927,0.642343,0.041872,0.184349,0.735148,1.140023,0.426468,1.503023,-0.642754,1.502121,0.001711,0.88,-0.505,17.8
1.003105,0.020259,1.673467,0.328692,-0.085626,0.098364,0.549251,0.626952,-0.976985,0.800404,-0.865469,0.799066,0.001711,0.65,-0.395,17.8
1.006442,0.040428,1.555632,0.666456,-0.123500,0.195521,0.211381,1.258271,-1.008579,1.460861,-0.202497,1.453292,0.001711,0.88,-0.395,17.8
0.991372,0.021830,1.422831,0.368402,-0.267779,0.106814,0.422862,0.682466,-0.797152,0.875430,0.558097,0.875006,0.001711,0.65,-0.285,17.8
0.830634,0.039566,1.720627,0.612622,-0.633214,0.220129,0.134671,1.317364,-1.996213,1.453747,-2.580450,1.446241,0.001711,0.88,-0.285,17.8
0.848066,0.021718,1.819380,0.347531,0.025627,0.098844,-0.135647,0.657492,-0.013858,0.868520,0.799647,0.868332,0.001711,0.65,-0.175,17.8
0.980323,0.058805,3.221600,0.838380,-0.158196,0.257306,-1.358909,1.690563,-2.292739,2.329769,1.839565,2.317323,0.001711,0.88,-0.175,17.8
0.957558,0.027771,2.558517,0.420533,0.089453,0.129469,-0.425004,0.808793,2.169959,1.077160,-1.366391,1.077857,0.001711,0.65,-0.065,17.8
0.786862,0.055661,-0.832775,0.889590,-0.483563,0.282478,-5.125774,1.668811,-3.288042,2.056538,1.952902,2.032691,0.001711,0.88,-0.065,17.8
1.056889,0.034941,2.073958,0.556198,-0.357436,0.176065,-1.128593,1.075194,1.100931,1.475034,0.781626,1.474899,0.001711,0.65,0.045,17.8
0.804612,0.068821,1.003280,1.090802,-0.188291,0.319938,-1.642507,1.983564,-3.180840,2.240806,0.191301,2.180706,0.001711,0.88,0.045,17.8
1.026195,0.018035,1.804967,0.295560,0.313425,0.081810,1.576624,0.528544,-0.721180,0.690990,-1.348017,0.691331,0.001711,0.65,-0.945,23.8
0.918921,0.020156,0.617441,0.323574,0.205694,0.091692,0.543602,0.606596,-0.344827,0.804122,-0.234546,0.802692,0.001711,0.88,-0.945,23.8
1.049158,0.017518,2.194941,0.277531,0.260200,0.078683,2.038173,0.520530,-0.019887,0.713889,-0.518414,0.713263,0.001711,0.65,-0.835,23.8
0.954351,0.022826,1.764395,0.363098,0.107129,0.107280,0.766271,0.677429,0.223691,0.965364,0.171661,0.965081,0.001711,0.88,-0.835,23.8
1.064145,0.018160,2.154503,0.290399,0.045659,0.084669,-0.095162,0.545847,-1.965354,0.729607,0.246666,0.725161,0.001711,0.65,-0.725,23.8
1.080055,0.027618,1.252244,0.437863,0.209888,0.127508,0.945541,0.792115,-2.100736,1.112844,0.070450,1.107105,0.001711,0.88,-0.725,23.8
1.006338,0.018325,2.555306,0.286687,-0.101255,0.087462,0.544233,0.570525,0.182027,0.732515,-2.186379,0.735172,0.001711,0.65,-0.615,23.8
0.930760,0.025287,1.685986,0.393145,0.227414,0.114163,2.529600,0.696948,-0.648187,1.011629,-0.937064,1.012172,0.001711,0.88,-0.615,23.8
0.896913,0.016707,1.669384,0.265139,0.018765,0.077629,0.618025,0.523277,-1.427002,0.654339,-1.970646,0.654183,0.001711,0.65,-0.505,23.8
0.962294,0.029460,2.023862,0.493888,-0.081501,0.134102,-0.031960,0.831512,-0.110597,1.155510,-2.076379,1.158203,0.001711,0.88,-0.505,23.8
1.017825,0.019712,1.832204,0.324130,-0.226516,0.096637,0.180666,0.620152,-0.660803,0.797366,-0.036065,0.795917,0.001711,0.65,-0.395,23.8
0.917603,0.031365,1.668995,0.542932,-0.346302,0.155714,1.305371,0.962369,-1.152196,1.307763,-0.016619,1.305137,0.001711,0.88,-0.395,23.8
1.223003,0.026558,2.995154,0.424886,-0.096947,0.129148,1.473433,0.788147,-1.351960,1.084776,0.180499,1.082429,0.001711,0.65,-0.285,23.8
1.065134,0.041802,2.479187,0.700243,-0.192039,0.213498,0.601621,1.259330,-0.370434,1.741965,-0.148777,1.741738,0.001711,0.88,-0.285,23.8
0.881883,0.021775,1.943553,0.343647,-0.072567,0.099822,0.450498,0.634227,0.160444,0.903659,-1.548253,0.905276,0.001711,0.65,-0.175,23.8
0.846387,0.042055,2.010833,0.654479,-0.267621,0.197049,-3.944426,1.203933,-1.910693,1.698451,-2.047931,1.692092,0.001711,0.88,-0.175,23.8
1.050371,0.031498,1.999757,0.473045,-0.035392,0.154430,-0.884394,1.011835,1.816356,1.218955,1.475890,1.219148,0.001711,0.65,-0.065,23.8
1.300580,0.085979,4.621717,1.216496,-0.465818,0.415219,1.333906,2.476401,0.495134,3.038662,2.937581,3.054776,0.001711,0.88,-0.065,23.8
0.816165,0.027348,2.259823,0.445801,-0.261406,0.134481,-0.359456,0.851925,-0.183064,1.098278,-0.662548,1.097575,0.001711,0.65,0.045,23.8
0.738341,0.054954,1.964181,0.877525,-0.335239,0.284744,-1.560419,1.594301,1.409891,2.078956,2.365913,2.076226,0.001711,0.88,0.045,23.8
1.016934,0.023093,2.262489,0.344821,0.282450,0.104552,1.280006,0.654486,-1.612512,0.961912,-1.542010,0.958424,0.001711,0.65,-0.945,32.0
1.025229,0.023470,1.685497,0.373267,0.421614,0.101651,1.754764,0.677423,0.039229,0.967148,0.383881,0.966113,0.001711,0.88,-0.945,32.0
0.964692,0.019045,2.173717,0.290861,0.155985,0.089908,0.892992,0.577296,-1.697752,0.773672,-1.729444,0.771334,0.001711,0.65,-0.835,32.0
1.081668,0.026013,1.613368,0.417812,0.070055,0.122713,0.028637,0.752859,-0.454751,1.056503,-1.021134,1.054174,0.001711,0.88,-0.835,32.0
0.973296,0.019082,2.061035,0.302908,0.056324,0.088844,0.653685,0.575537,-0.918928,0.776735,0.381145,0.775645,0.001711,0.65,-0.725,32.0
1.047678,0.025625,2.002241,0.416513,-0.138389,0.123371,0.826100,0.755570,-1.410439,1.005396,0.677542,1.003429,0.001711,0.88,-0.725,32.0
0.978324,0.019270,1.776036,0.323881,-0.096001,0.094493,0.503862,0.591426,-1.449667,0.744818,-2.018671,0.744814,0.001711,0.65,-0.615,32.0
0.975393,0.025573,2.580425,0.427679,-0.155081,0.119099,0.215092,0.755512,0.686960,1.010766,-0.869904,1.011480,0.001711,0.88,-0.615,32.0
0.926649,0.018157,1.797235,0.295269,-0.041412,0.087382,0.589940,0.537422,-1.112425,0.718356,-0.315184,0.715175,0.001711,0.65,-0.505,32.0
0.893959,0.025375,1.804535,0.387648,-0.052956,0.119011,-0.330986,0.801656,0.467494,0.994825,-1.283758,0.995589,0.001711,0.88,-0.505,32.0
0.948738,0.019348,2.084726,0.298880,0.010783,0.088749,0.571536,0.571230,-0.430258,0.786933,0.681152,0.786488,0.001711,0.65,-0.395,32.0
0.925019,0.030795,1.460065,0.503174,-0.266851,0.145235,1.148354,0.896463,-1.101338,1.303506,-1.201693,1.301448,0.001711,0.88,-0.395,32.0
0.998439,0.022554,1.998554,0.375650,-0.112550,0.106859,-0.010556,0.676452,0.356673,0.939692,-0.678017,0.939025,0.001711,0.65,-0.285,32.0
