intercept,intercept_sigma,dom_eff,dom_eff_sigma,hole_ice_p0,hole_ice_p0_sigma,hole_ice_p1,hole_ice_p1_sigma,bulk_ice_abs,bulk_ice_abs_sigma,bulk_ice_scatter,bulk_ice_scatter_sigma,deltam31,pid,reco_coszen,reco_energy
0.981265,0.009833,1.464983,0.165155,0.033906,0.048193,0.422403,0.301581,-0.968542,0.417198,-0.249328,0.416533,0.001921,0.65,-0.505,57.4
0.966819,0.005113,0.599068,0.085119,0.039896,0.025397,0.309173,0.157847,0.181569,0.215254,-0.462468,0.215554,0.001921,0.88,-0.505,57.4
1.025340,0.010313,1.551707,0.169484,0.036722,0.051824,0.612621,0.318108,-0.273265,0.438577,0.430775,0.438099,0.001921,0.65,-0.395,57.4
0.999396,0.005716,0.670287,0.094402,0.061634,0.028335,0.461439,0.176445,0.224258,0.244075,-0.405845,0.244398,0.001921,0.88,-0.395,57.4
0.936013,0.009550,1.462373,0.156583,0.082396,0.046863,0.335098,0.291387,-0.860775,0.404807,-0.006220,0.403980,0.001921,0.65,-0.285,57.4
1.032842,0.006361,0.761529,0.105170,0.059335,0.031535,0.199133,0.196629,0.319534,0.270092,-0.210746,0.270386,0.001921,0.88,-0.285,57.4
1.003677,0.010553,1.608617,0.175691,-0.094919,0.053028,-0.240726,0.325708,0.094362,0.457635,0.228586,0.457759,0.001921,0.65,-0.175,57.4
1.015049,0.006774,0.914580,0.111573,0.014074,0.034027,0.519510,0.209559,0.458208,0.284587,-0.795203,0.285392,0.001921,0.88,-0.175,57.4
1.007301,0.011094,1.716814,0.181724,-0.040486,0.055105,-1.095038,0.343176,-0.632628,0.467675,0.692423,0.466647,0.001921,0.65,-0.065,57.4
0.997351,0.007160,0.933890,0.119388,0.024066,0.035513,0.098360,0.220486,0.627836,0.304080,-0.376090,0.304698,0.001921,0.88,-0.065,57.4
1.061208,0.012375,1.655582,0.205138,-0.043025,0.061103,-1.009269,0.386156,0.352166,0.528941,-0.356598,0.529717,0.001921,0.65,0.045,57.4
0.958112,0.007410,0.923140,0.122655,-0.009423,0.037017,-0.183525,0.230314,-0.208556,0.314421,-0.304308,0.314537,0.001921,0.88,0.045,57.4
1.021571,0.018120,1.816721,0.300628,0.113661,0.087298,0.976365,0.541682,-0.581301,0.765714,0.192208,0.764295,0.001921,0.65,-0.945,77.0
0.999063,0.005738,0.719368,0.096388,0.023040,0.028453,0.396265,0.178056,0.153005,0.241943,-0.432218,0.242339,0.001921,0.88,-0.945,77.0
1.074749,0.018295,1.988671,0.298968,0.065683,0.090365,0.379218,0.564890,-0.708085,0.769635,-0.104583,0.770046,0.001921,0.65,-0.835,77.0
0.976417,0.005325,0.689833,0.087883,0.049351,0.026342,0.305202,0.165389,-0.232152,0.225294,-0.530522,0.225501,0.001921,0.88,-0.835,77.0
1.043257,0.016162,1.352854,0.260155,0.087792,0.080055,0.616597,0.504979,-0.340352,0.670969,-0.378638,0.671712,0.001921,0.65,-0.725,77.0
1.001604,0.005420,0.994637,0.089184,0.104616,0.026826,0.466192,0.166010,0.131766,0.227992,-0.572802,0.228387,0.001921,0.88,-0.725,77.0
1.029890,0.014837,1.430818,0.247462,-0.161997,0.076648,0.524957,0.466854,0.555891,0.618000,-0.084884,0.619157,0.001921,0.65,-0.615,77.0
1.019938,0.005690,0.890538,0.093708,0.083983,0.027980,0.451856,0.176121,-0.391775,0.241570,-0.770358,0.241772,0.001921,0.88,-0.615,77.0
0.993722,0.013533,1.830190,0.225751,0.008572,0.067215,0.780018,0.410554,-1.495138,0.568302,0.893161,0.565643,0.001921,0.65,-0.505,77.0
1.034923,0.006136,1.073973,0.101753,0.058625,0.030476,0.570008,0.187633,0.039579,0.259885,-0.103331,0.259978,0.001921,0.88,-0.505,77.0
0.985429,0.013375,1.610889,0.219737,-0.059744,0.067313,0.311337,0.424070,-0.775630,0.549515,1.074091,0.547431,0.001921,0.65,-0.395,77.0
0.958989,0.006109,0.906393,0.100940,0.009281,0.030473,0.360668,0.188834,0.322677,0.257450,-0.323398,0.257807,0.001921,0.88,-0.395,77.0
0.974446,0.013496,1.201806,0.225574,-0.105930,0.068364,0.023732,0.420566,-1.077754,0.571134,-0.325958,0.570349,0.001921,0.65,-0.285,77.0
1.009183,0.007031,1.083159,0.115976,0.025549,0.034794,0.102151,0.218172,-0.268831,0.295805,-0.615930,0.296100,0.001921,0.88,-0.285,77.0
0.943494,0.013491,1.589797,0.221518,-0.072872,0.066969,-0.309487,0.421636,-0.703778,0.561637,0.081735,0.560812,0.001921,0.65,-0.175,77.0
1.018257,0.007743,1.179730,0.129004,0.035483,0.038331,-0.065081,0.236907,-0.060053,0.330562,0.165457,0.330467,0.001921,0.88,-0.175,77.0
0.959366,0.014304,1.660981,0.232425,-0.003941,0.071452,0.067987,0.436843,-0.246088,0.596761,-0.249734,0.596801,0.001921,0.65,-0.065,77.0
1.000363,0.008312,1.283090,0.138200,-0.050182,0.041765,-0.311592,0.256059,0.255626,0.349923,-0.322248,0.350374,0.001921,0.88,-0.065,77.0
0.904243,0.014319,0.986062,0.242411,-0.038777,0.071181,-0.748480,0.440919,-0.165860,0.597711,-1.098902,0.599925,0.001921,0.65,0.045,77.0
0.927616,0.008343,1.259339,0.140016,0.001949,0.041280,-0.196031,0.260123,0.559610,0.348740,0.155078,0.349130,0.001921,0.88,0.045,77.0
1.039993,0.020802,2.194253,0.333596,0.068503,0.103113,0.497459,0.626538,-1.866819,0.855458,0.427629,0.851881,0.001921,0.65,-0.945,123.3
1.000133,0.005965,1.043697,0.099170,-0.039674,0.029921,0.121331,0.185131,-0.455742,0.252668,-0.497015,0.252725,0.001921,0.88,-0.945,123.3
0.947029,0.017672,1.247391,0.287980,0.188841,0.085868,0.865000,0.526849,-1.313730,0.732789,-0.252124,0.730854,0.001921,0.65,-0.835,123.3
0.958666,0.005231,1.256347,0.086794,0.010459,0.025943,0.343784,0.161112,-0.527368,0.220101,0.093442,0.219833,0.001921,0.88,-0.835,123.3
1.057418,0.018353,0.984430,0.309369,-0.016408,0.091346,0.496283,0.562014,-1.011236,0.791963,0.591439,0.789385,0.001921,0.65,-0.725,123.3
1.026483,0.005455,1.255733,0.090776,-0.021145,0.027340,0.335434,0.168258,-0.583403,0.228627,-0.330986,0.228527,0.001921,0.88,-0.725,123.3
0.950787,0.015393,1.343391,0.256454,0.051437,0.074927,-0.023633,0.467172,-0.213364,0.654998,-0.566460,0.655216,0.001921,0.65,-0.615,123.3
0.995054,0.005324,1.091010,0.087862,0.059723,0.026228,0.341491,0.163504,0.001720,0.227223,-0.342565,0.227365,0.001921,0.88,-0.615,123.3
1.060759,0.016208,1.848465,0.263016,0.106187,0.079381,-0.180358,0.495193,-1.392905,0.670024,-1.407366,0.669968,0.001921,0.65,-0.505,123.3
1.003905,0.005506,0.984711,0.091337,-0.004225,0.027481,-0.063624,0.170550,-0.082513,0.231270,-0.467664,0.231440,0.001921,0.88,-0.505,123.3
0.970198,0.014750,1.626988,0.239752,0.108107,0.072413,1.004306,0.444020,-2.141391,0.606556,0.006806,0.602352,0.001921,0.65,-0.395,123.3
0.997712,0.005683,1.064532,0.093594,0.036810,0.028150,0.225120,0.176247,0.219139,0.238771,-0.656206,0.239225,0.001921,0.88,-0.395,123.3
1.106391,0.017010,1.595755,0.277453,0.070134,0.084303,-0.154627,0.524076,-2.096650,0.708048,0.018289,0.704968,0.001921,0.65,-0.285,123.3
1.000240,0.006017,1.014496,0.100575,0.004025,0.029867,0.171200,0.184885,0.030605,0.254965,-0.409275,0.255214,0.001921,0.88,-0.285,123.3
0.962579,0.015066,1.702898,0.244284,-0.049323,0.075560,-0.015547,0.464436,-1.128387,0.638738,0.167519,0.636775,0.001921,0.65,-0.175,123.3
0.983688,0.006392,0.999927,0.104963,0.026153,0.031831,0.385266,0.198270,-0.133635,0.267107,-0.393724,0.267240,0.001921,0.88,-0.175,123.3
1.200527,0.020110,1.876445,0.343182,-0.250836,0.101878,-0.974288,0.632627,0.957970,0.872024,0.863068,0.872448,0.001921,0.65,-0.065,123.3
1.009680,0.007150,0.918316,0.119141,-0.011312,0.035819,0.024838,0.220925,-0.297626,0.300181,-0.833116,0.300538,0.001921,0.88,-0.065,123.3
1.040539,0.018413,1.679625,0.311002,-0.087660,0.090499,-0.955370,0.572330,-0.898677,0.761249,1.500326,0.757069,0.001921,0.65,0.045,123.3
1.007239,0.007990,0.949765,0.134034,-0.044184,0.039968,0.033579,0.248345,-0.154719,0.334974,-0.520066,0.335279,0.001921,0.88,0.045,123.3
1.035608,0.006802,0.647461,0.110283,0.321755,0.032408,1.757918,0.204579,0.553345,0.285963,-1.333349,0.287157,0.002026,0.65,-0.945,7.4
0.986636,0.007977,-0.223989,0.130996,0.220574,0.038724,1.176589,0.243861,0.965493,0.333351,-1.224676,0.334894,0.002026,0.88,-0.945,7.4
1.005170,0.006525,0.850866,0.104984,0.275952,0.031341,1.502643,0.199744,0.592478,0.272771,-1.154752,0.273925,0.002026,0.65,-0.835,7.4
1.041250,0.013395,0.316747,0.220059,0.306083,0.064092,1.189451,0.402779,1.502598,0.568889,-1.074448,0.571762,0.002026,0.88,-0.835,7.4
0.985038,0.008212,0.852253,0.134814,0.239182,0.039900,1.182631,0.249191,0.922747,0.340243,-0.817732,0.341559,0.002026,0.65,-0.725,7.4
1.010399,0.022033,-0.006875,0.375134,0.236180,0.107938,0.803936,0.636302,-0.394367,0.927221,-1.864323,0.929372,0.002026,0.88,-0.725,7.4
0.952966,0.010885,0.979982,0.179303,0.074753,0.053045,0.165832,0.329040,1.277510,0.465052,-0.948028,0.467174,0.002026,0.65,-0.615,7.4
1.098240,0.033951,0.210289,0.581013,-0.072091,0.176215,-0.592927,1.050853,1.796108,1.399014,-1.461520,1.405826,0.002026,0.88,-0.615,7.4
0.910678,0.013137,0.342868,0.222013,-0.147311,0.067786,-0.400877,0.415608,0.116091,0.558378,-0.173448,0.559032,0.002026,0.65,-0.505,7.4
0.806744,0.031255,0.650331,0.547453,-0.487871,0.165436,-0.765806,0.975678,0.554781,1.326408,-2.423382,1.343849,0.002026,0.88,-0.505,7.4
1.021354,0.016867,1.255016,0.277534,-0.056597,0.084569,0.746350,0.530193,1.400033,0.705156,-3.042891,0.714017,0.002026,0.65,-0.395,7.4
0.969672,0.043277,0.292129,0.703830,-0.320218,0.235972,-1.745893,1.373955,-1.307631,1.803948,-0.242824,1.797246,0.002026,0.88,-0.395,7.4
0.984624,0.017681,0.110284,0.296354,-0.074624,0.088548,-0.811901,0.548536,0.404063,0.746562,-1.188505,0.749527,0.002026,0.65,-0.285,7.4
0.868098,0.041656,0.096900,0.654760,-0.389688,0.224879,0.040113,1.264255,1.261241,1.785425,-2.126599,1.798948,0.002026,0.88,-0.285,7.4
0.953954,0.017747,0.412011,0.302638,0.108228,0.087733,1.231059,0.531876,0.947881,0.741987,-0.522558,0.744115,0.002026,0.65,-0.175,7.4
1.020261,0.050145,-1.630761,0.839884,0.016637,0.246441,-1.031080,1.523529,2.227899,1.938780,-2.863284,1.957304,0.002026,0.88,-0.175,7.4
1.003549,0.018812,0.715541,0.310924,0.090340,0.092987,0.192311,0.573928,0.696917,0.762863,-2.352113,0.768735,0.002026,0.65,-0.065,7.4
0.980020,0.048137,-0.306620,0.849193,-0.247860,0.250815,0.511759,1.474101,2.515512,1.853204,-1.344929,1.864728,0.002026,0.88,-0.065,7.4
1.093815,0.020630,-0.204833,0.351758,0.017049,0.101554,-0.770815,0.640096,1.408469,0.883692,-0.356695,0.885823,0.002026,0.65,0.045,7.4
1.083168,0.055304,-0.293218,0.972514,-0.295507,0.291903,0.658241,1.609409,0.891975,2.141674,-0.953621,2.152026,0.002026,0.88,0.045,7.4
1.029182,0.006435,0.541305,0.104923,0.304916,0.030582,1.177494,0.192123,0.361823,0.274665,-1.432975,0.276049,0.002026,0.65,-0.945,9.9
0.986486,0.006863,0.460170,0.112952,0.236790,0.033027,1.130353,0.206754,0.663690,0.291871,-0.231583,0.292341,0.002026,0.88,-0.945,9.9
1.021160,0.006693,0.965058,0.108472,0.238787,0.032233,0.904884,0.202537,0.085800,0.285436,-0.974369,0.286089,0.002026,0.65,-0.835,9.9
0.984190,0.009828,0.887575,0.157751,0.329558,0.046323,1.254965,0.292487,0.739590,0.413091,-0.709949,0.414488,0.002026,0.88,-0.835,9.9
1.002348,0.007598,0.900933,0.123060,0.202924,0.037053,0.811395,0.230029,0.343644,0.326966,-0.465372,0.327603,0.002026,0.65,-0.725,9.9
1.039332,0.015772,0.766805,0.259547,0.187728,0.076720,0.010503,0.483041,2.234346,0.655161,-0.147236,0.657186,0.002026,0.88,-0.725,9.9
1.021401,0.009430,1.207880,0.155886,0.065168,0.046482,0.829689,0.287250,0.977311,0.396460,-1.199399,0.398470,0.002026,0.65,-0.615,9.9
0.902247,0.017862,0.355690,0.298786,0.056255,0.089345,1.352604,0.524634,1.579774,0.741561,-0.318375,0.744776,0.002026,0.88,-0.615,9.9
1.027058,0.010925,0.695193,0.181922,-0.033201,0.055408,0.399457,0.338155,0.983895,0.458601,-0.870747,0.459787,0.002026,0.65,-0.505,9.9
0.938306,0.020891,0.062323,0.364218,-0.037984,0.103410,0.194642,0.658632,-0.249947,0.852360,-1.719593,0.853873,0.002026,0.88,-0.505,9.9
0.955546,0.011273,0.485029,0.188518,-0.066276,0.056585,0.007117,0.354866,0.400874,0.467771,-1.275481,0.469980,0.002026,0.65,-0.395,9.9
1.064330,0.025417,-0.616237,0.465086,-0.357439,0.133698,-0.310399,0.787551,2.650235,1.034631,-2.653938,1.049105,0.002026,0.88,-0.395,9.9
1.085642,0.013377,0.167505,0.227753,-0.147467,0.067610,-0.564050,0.430133,0.846504,0.561267,-0.805573,0.562923,0.002026,0.65,-0.285,9.9
0.999453,0.024299,-0.965934,0.401387,0.039753,0.119530,0.951804,0.764671,2.111990,1.051855,-0.455420,1.055626,0.002026,0.88,-0.285,9.9
0.995839,0.012564,0.508670,0.214024,-0.168096,0.063823,0.309614,0.394668,0.995369,0.523530,-1.828030,0.527508,0.002026,0.65,-0.175,9.9
0.931558,0.023343,-1.256546,0.393253,-0.139738,0.116419,-0.643735,0.746070,2.230159,0.996743,-1.884989,1.005613,0.002026,0.88,-0.175,9.9
1.083594,0.013394,0.161798,0.224167,0.009073,0.066706,-0.216815,0.417492,2.075923,0.580729,-0.643332,0.583181,0.002026,0.65,-0.065,9.9
1.093807,0.027699,-0.404949,0.483492,-0.261883,0.141334,-0.257110,0.859103,1.268548,1.151574,-2.070211,1.159997,0.002026,0.88,-0.065,9.9
0.997766,0.012411,0.589026,0.207842,-0.047626,0.062512,-0.038580,0.382405,1.195343,0.517617,-1.201889,0.520446,0.002026,0.65,0.045,9.9
1.215702,0.030952,-0.865044,0.518672,-0.032892,0.153876,-0.352218,0.967502,1.848090,1.277011,-4.018039,1.293134,0.002026,0.88,0.045,9.9
0.998053,0.006290,0.933296,0.102658,0.191798,0.030615,1.391152,0.192418,0.278695,0.259958,-0.871176,0.260772,0.002026,0.65,-0.945,13.3
0.974433,0.006811,0.775091,0.108975,0.159549,0.033128,0.998283,0.208309,-0.195430,0.287318,-0.971870,0.287533,0.002026,0.88,-0.945,13.3
1.032452,0.007162,1.160075,0.116512,0.251564,0.034293,1.176157,0.214527,0.421568,0.305795,-0.758941,0.306441,0.002026,0.65,-0.835,13.3
1.012222,0.010091,0.454506,0.165676,0.285093,0.048025,1.241031,0.301900,0.591016,0.429217,-0.456093,0.429631,0.002026,0.88,-0.835,13.3
1.011003,0.007529,0.538515,0.124080,0.140765,0.037031,1.348172,0.231411,0.169678,0.313762,-0.447596,0.314173,0.002026,0.65,-0.725,13.3
1.081734,0.013282,-0.323453,0.226746,0.093722,0.065092,0.714514,0.409981,2.013340,0.578610,-1.301199,0.581724,0.002026,0.88,-0.725,13.3
0.965606,0.007971,0.592945,0.132433,0.058705,0.039593,0.881082,0.243268,0.977277,0.335377,-0.884769,0.336585,0.002026,0.65,-0.615,13.3
0.971068,0.013103,-0.607002,0.225702,-0.134045,0.067247,0.545476,0.420431,2.019127,0.558160,-0.529599,0.560284,0.002026,0.88,-0.615,13.3
0.992315,0.008745,0.259271,0.145026,0.029862,0.043727,0.701088,0.267993,1.030317,0.361610,-1.400398,0.363550,0.002026,0.65,-0.505,13.3
0.960861,0.013826,-1.438061,0.237411,-0.165559,0.069616,-0.250880,0.440720,1.458342,0.565910,-1.222415,0.570425,0.002026,0.88,-0.505,13.3
0.993795,0.009160,0.315464,0.156837,-0.204479,0.047337,-0.002600,0.285189,0.537605,0.390615,-0.308869,0.391347,0.002026,0.65,-0.395,13.3
1.057602,0.015838,-1.103212,0.279275,-0.210835,0.081442,0.230404,0.491971,2.002285,0.646661,-2.274272,0.652032,0.002026,0.88,-0.395,13.3
1.040872,0.009782,0.030954,0.167885,-0.083939,0.049129,-0.381849,0.307916,0.480933,0.410893,-1.038231,0.412263,0.002026,0.65,-0.285,13.3
0.999694,0.015703,-0.827496,0.263306,-0.174442,0.080186,0.025632,0.486664,0.439649,0.673735,-1.117959,0.676454,0.002026,0.88,-0.285,13.3
1.006401,0.009554,0.266114,0.163055,-0.135117,0.048317,-0.027255,0.304041,1.537820,0.402408,-0.754272,0.404047,0.002026,0.65,-0.175,13.3
0.964264,0.015766,-0.884991,0.278932,-0.250422,0.080535,0.545946,0.504202,2.174943,0.659698,-1.196222,0.663685,0.002026,0.88,-0.175,13.3
1.013086,0.009689,-0.209145,0.164970,-0.056859,0.048212,-0.502380,0.302962,0.341338,0.408591,-1.437580,0.410243,0.002026,0.65,-0.065,13.3
1.049772,0.017420,-0.329407,0.295495,-0.024916,0.087915,-0.242876,0.542471,1.546071,0.727242,-1.259577,0.731216,0.002026,0.88,-0.065,13.3
1.023631,0.009891,0.470424,0.168959,-0.155547,0.050530,-0.138611,0.311162,1.126728,0.410379,-0.616783,0.411793,0.002026,0.65,0.045,13.3
1.007586,0.017001,-0.787065,0.295122,-0.295899,0.088621,-0.243289,0.539230,1.013895,0.716142,-1.758455,0.720584,0.002026,0.88,0.045,13.3
0.968936,0.006694,0.713479,0.109477,0.180624,0.032264,1.195987,0.203807,0.318254,0.283686,-0.661427,0.284232,0.002026,0.65,-0.945,17.8
0.988339,0.006699,-0.110601,0.110256,0.186325,0.032260,0.959000,0.202084,0.000857,0.277957,-1.085230,0.278607,0.002026,0.88,-0.945,17.8
0.925445,0.006879,0.497085,0.110681,0.217564,0.032652,1.231085,0.208436,0.297987,0.289677,-0.646626,0.290136,0.002026,0.65,-0.835,17.8
0.953270,0.008045,-0.412324,0.137360,0.078675,0.039049,0.927293,0.245610,0.930556,0.341796,-1.208522,0.343758,0.002026,0.88,-0.835,17.8
0.963784,0.007070,0.363439,0.118308,0.109834,0.035016,1.044491,0.213606,0.933666,0.296636,-0.566721,0.297620,0.002026,0.65,-0.725,17.8
1.008597,0.008888,-1.141511,0.153121,0.010534,0.044728,0.537237,0.275354,1.810416,0.375355,-0.989543,0.377663,0.002026,0.88,-0.725,17.8
0.994989,0.007317,0.106310,0.122867,0.026223,0.036418,0.154584,0.228195,0.366495,0.307106,0.055163,0.307164,0.002026,0.65,-0.615,17.8
0.968607,0.008715,-1.250960,0.149069,-0.043103,0.043403,0.577493,0.272954,0.950452,0.366509,-1.608673,0.369099,0.002026,0.88,-0.615,17.8
0.988045,0.007350,0.171336,0.121379,0.029476,0.036528,0.302459,0.228073,0.783859,0.314374,-0.288855,0.314980,0.002026,0.65,-0.505,17.8
1.060053,0.009897,-1.414806,0.168602,-0.059368,0.049799,0.108547,0.313166,2.164896,0.419393,-0.752499,0.421316,0.002026,0.88,-0.505,17.8
0.977710,0.007465,0.080992,0.125761,-0.022007,0.037021,0.151697,0.232031,1.387005,0.316331,-1.102917,0.318038,0.002026,0.65,-0.395,17.8
0.949628,0.009330,-1.054415,0.157825,-0.045903,0.046534,0.130088,0.290286,1.239292,0.400846,-0.347399,0.401651,0.002026,0.88,-0.395,17.8
1.025653,0.007910,0.442166,0.132525,-0.011322,0.039462,0.127907,0.243795,0.025103,0.332036,-1.045920,0.332870,0.002026,0.65,-0.285,17.8
0.991924,0.010267,-0.761317,0.176598,-0.091489,0.052190,0.211040,0.317176,1.323455,0.426911,-0.808228,0.428690,0.002026,0.88,-0.285,17.8
0.990377,0.007767,0.488719,0.128754,-0.009141,0.038976,0.495290,0.239200,0.409892,0.328718,-0.796445,0.329634,0.002026,0.65,-0.175,17.8
1.050291,0.011420,-1.073187,0.196096,-0.222516,0.058351,-0.648187,0.359429,1.952880,0.496441,-1.070538,0.498970,0.002026,0.88,-0.175,17.8
0.994169,0.007859,0.429950,0.133196,-0.086330,0.039577,-0.096891,0.246804,0.734598,0.331786,-0.709159,0.332805,0.002026,0.65,-0.065,17.8
0.990763,0.010998,-0.535261,0.186613,-0.064312,0.055395,0.094940,0.345158,1.231435,0.467795,-0.358818,0.469096,0.002026,0.88,-0.065,17.8
1.001074,0.008011,0.526001,0.133986,-0.021972,0.040252,0.004349,0.249863,0.809737,0.339474,-0.402008,0.340380,0.002026,0.65,0.045,17.8
1.001931,0.011480,-0.300344,0.195304,-0.170421,0.058941,0.137112,0.358075,1.287249,0.494814,-0.550960,0.496575,0.002026,0.88,0.045,17.8
1.032370,0.007881,0.399489,0.130040,0.204547,0.037918,0.907027,0.238404,0.584155,0.331936,0.137993,0.332027,0.002026,0.65,-0.945,23.8
1.022866,0.005842,-0.858426,0.097613,0.161315,0.028198,0.916046,0.177758,1.166219,0.249565,-0.896756,0.250299,0.002026,0.88,-0.945,23.8
1.013378,0.007818,0.176864,0.128877,0.179057,0.037993,1.194221,0.240575,0.051572,0.325029,-0.961543,0.325477,0.002026,0.65,-0.835,23.8
1.011316,0.006492,-1.054891,0.109769,0.090530,0.031678,0.875641,0.201039,1.152076,0.274555,-0.822062,0.275566,0.002026,0.88,-0.835,23.8
1.048091,0.007548,0.263140,0.125643,0.106589,0.037392,0.701505,0.233152,0.552665,0.313624,-1.013887,0.314985,0.002026,0.65,-0.725,23.8
1.005975,0.006372,-1.260551,0.108713,0.032873,0.031588,0.490591,0.197733,2.033914,0.269056,-0.865626,0.270258,0.002026,0.88,-0.725,23.8
0.981228,0.006738,0.124417,0.112049,0.067532,0.033160,0.836085,0.209539,0.775479,0.289692,-0.351566,0.290315,0.002026,0.65,-0.615,23.8
1.047920,0.006729,-1.120965,0.114135,0.013421,0.033567,0.622413,0.208780,1.588057,0.286535,-0.609636,0.287666,0.002026,0.88,-0.615,23.8
0.986677,0.006724,0.166591,0.112318,0.000256,0.033358,0.333109,0.208502,0.412859,0.286078,-0.823604,0.287027,0.002026,0.65,-0.505,23.8
0.969317,0.006621,-0.903321,0.112041,-0.045841,0.033178,0.010736,0.206886,1.294695,0.282353,-0.750669,0.283564,0.002026,0.88,-0.505,23.8
1.008935,0.006966,0.457714,0.117625,-0.033821,0.034900,0.357594,0.217419,0.361863,0.291789,-0.950161,0.292787,0.002026,0.65,-0.395,23.8
1.017347,0.007553,-0.856086,0.128623,-0.068789,0.037968,-0.230143,0.238292,1.153162,0.317803,-1.178749,0.319325,0.002026,0.88,-0.395,23.8
0.972308,0.006852,0.298387,0.114950,-0.037295,0.034235,-0.539734,0.214222,1.018951,0.291456,-0.709268,0.292524,0.002026,0.65,-0.285,23.8
1.020308,0.008222,-0.517331,0.139715,0.039391,0.040694,0.264945,0.252570,0.907849,0.347928,-1.116948,0.349562,0.002026,0.88,-0.285,23.8
0.997234,0.007235,0.402521,0.121333,-0.021210,0.036141,-0.346681,0.226343,0.918980,0.303192,-0.692155,0.304204,0.002026,0.65,-0.175,23.8
0.977431,0.008383,-0.345909,0.140464,-0.024556,0.041861,0.178390,0.266083,1.817040,0.351801,-1.276296,0.353953,0.002026,0.88,-0.175,23.8
1.020649,0.007560,0.457467,0.125969,-0.011940,0.037599,-0.175299,0.236608,0.119140,0.321824,-0.915297,0.322706,0.002026,0.65,-0.065,23.8
0.987034,0.008719,-0.380171,0.148234,-0.125872,0.044422,-0.178171,0.274660,0.701668,0.369254,-0.791886,0.370513,0.002026,0.88,-0.065,23.8
1.003420,0.007617,0.614210,0.128329,-0.094345,0.038681,-0.071876,0.237120,0.048706,0.321107,-1.020287,0.321849,0.002026,0.65,0.045,23.8
0.990625,0.008980,-0.225491,0.149585,-0.043231,0.045232,0.318724,0.281320,1.016733,0.379653,-0.698493,0.380973,0.002026,0.88,0.045,23.8
0.980586,0.008291,0.374601,0.136718,0.180669,0.040141,0.823653,0.252914,0.034137,0.349530,-1.249055,0.350781,0.002026,0.65,-0.945,32.0
1.003195,0.004956,-0.691870,0.082728,0.094435,0.024343,0.748581,0.152085,1.102992,0.212100,-0.508781,0.212840,0.002026,0.88,-0.945,32.0
0.976600,0.008047,0.608040,0.132440,0.092323,0.039897,0.908527,0.248272,0.410742,0.342845,0.245329,0.343017,0.002026,0.65,-0.835,32.0
1.001920,0.005174,-0.748150,0.087781,0.064691,0.025536,0.563848,0.160553,1.384045,0.219951,-0.393694,0.220773,0.002026,0.88,-0.835,32.0
0.966478,0.007261,0.475090,0.119476,0.130278,0.035798,0.710342,0.224702,0.337507,0.299962,-0.690294,0.300681,0.002026,0.65,-0.725,32.0
0.985388,0.005037,-0.715519,0.085853,0.044188,0.024895,0.468276,0.156259,1.136090,0.216139,-0.481752,0.216857,0.002026,0.88,-0.725,32.0
1.015000,0.007141,0.642145,0.119092,0.102309,0.035222,0.393103,0.221409,-0.359077,0.296552,-0.053365,0.296488,0.002026,0.65,-0.615,32.0
0.981515,0.005171,-0.462731,0.086680,0.064986,0.025590,0.530879,0.161714,0.868809,0.217157,-0.773112,0.218002,0.002026,0.88,-0.615,32.0
1.007105,0.006917,0.624029,0.113989,0.106319,0.034203,0.203868,0.212026,-0.265105,0.292902,-0.083708,0.292869,0.002026,0.65,-0.505,32.0
0.984385,0.005531,-0.533882,0.093262,0.012855,0.027516,0.347618,0.172456,1.004626,0.234347,-0.709326,0.235160,0.002026,0.88,-0.505,32.0
0.964320,0.006673,0.675528,0.111033,-0.042526,0.033616,0.511253,0.208140,-0.007456,0.283356,-0.188917,0.283570,0.002026,0.65,-0.395,32.0
0.995619,0.006039,0.006092,0.101984,0.004705,0.030112,0.328298,0.187367,0.954666,0.254585,-0.469078,0.255295,0.002026,0.88,-0.395,32.0
1.006777,0.007080,0.746490,0.118122,-0.004845,0.035347,0.021247,0.221654,0.367677,0.297990,-0.058061,0.298314,0.002026,0.65,-0.285,32.0
0.954470,0.006253,-0.114205,0.105033,-0.004272,0.031153,-0.008532,0.193430,0.505683,0.266543,-0.415404,0.267064,0.002026,0.88,-0.285,32.0
0.969868,0.007053,0.907106,0.118924,-0.031244,0.035197,-0.134951,0.218971,0.650214,0.298929,-0.350560,0.299588,0.002026,0.65,-0.175,32.0
1.005466,0.007009,-0.278582,0.119536,-0.057028,0.035127,0.274606,0.218780,0.926486,0.297158,-0.842704,0.298242,0.002026,0.88,-0.175,32.0
0.971803,0.007284,0.744367,0.122961,-0.026522,0.036420,-0.306458,0.225911,0.168376,0.306430,-0.636290,0.306996,0.002026,0.65,-0.065,32.0
0.996655,0.007325,0.039428,0.123787,-0.072334,0.036958,0.087965,0.229739,1.171366,0.310437,-0.477800,0.311443,0.002026,0.88,-0.065,32.0
0.981811,0.007699,1.105456,0.129268,-0.069646,0.038790,-0.276932,0.239177,0.653057,0.326609,-0.124813,0.327186,0.002026,0.65,0.045,32.0
1.013395,0.007760,0.071668,0.130346,-0.054719,0.039079,-0.111963,0.243913,1.182327,0.328719,-0.904539,0.330061,0.002026,0.88,0.045,32.0
0.953380,0.009547,0.586217,0.154666,0.175515,0.046070,0.773501,0.288115,0.175669,0.408115,-0.051836,0.408352,0.002026,0.65,-0.945,42.8
