Mon Apr  3 16:01:39 2023    output.dat

         348330 function calls (343552 primitive calls) in 3.735 seconds

   Ordered by: call count

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        3    0.004    0.001    0.004    0.001 {method 'tolist' of 'numpy.ndarray' objects}
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.10/weakref.py:368(__init__)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.10/weakref.py:496(popitem)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.10/argparse.py:947(__call__)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.10/argparse.py:953(__init__)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.10/argparse.py:976(__init__)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.10/argparse.py:1322(__init__)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.10/argparse.py:1583(_get_handler)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.10/argparse.py:1930(take_action)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.10/argparse.py:2299(_get_nargs_pattern)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.10/argparse.py:2432(_get_values)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.10/argparse.py:2488(_get_value)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.10/argparse.py:2514(_check_value)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.10/re.py:187(match)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.10/enum.py:245(<genexpr>)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.10/gettext.py:542(find)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.10/gettext.py:598(translation)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.10/gettext.py:679(dgettext)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.10/gettext.py:756(gettext)
        3    0.001    0.000    0.005    0.002 /home/pablofer/Pheno/Fitter/Pynu/PyNu/PyNu.py:375(WriteToOutFile)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.10/os.py:804(fsencode)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.10/_collections_abc.py:823(__contains__)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.10/_collections_abc.py:978(clear)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.10/collections/__init__.py:717(<genexpr>)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.10/functools.py:518(decorating_function)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.10/functools.py:479(lru_cache)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:421(spec_from_loader)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.10/encodings/__init__.py:43(normalize_encoding)
        2    0.000    0.000    0.000    0.000 {method 'title' of 'str' objects}
        2    0.000    0.000    0.000    0.000 {method 'strip' of 'bytes' objects}
        2    0.000    0.000    0.000    0.000 {built-in method builtins.locals}
        2    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.RLock' objects}
        2    0.000    0.000    0.000    0.000 {method 'release' of '_thread.RLock' objects}
        2    0.000    0.000    0.000    0.000 {built-in method posix.getcwd}
        2    0.000    0.000    0.000    0.000 {built-in method posix.getpid}
        2    0.000    0.000    0.000    0.000 {method 'seek' of '_io.BufferedReader' objects}
        2    0.001    0.000    0.001    0.000 {method 'readlines' of '_io._IOBase' objects}
        2    0.000    0.000    0.000    0.000 {built-in method _collections._count_elements}
        2    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/scipy/optimize/_cobyla_py.py:30(synchronized)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/scipy/sparse/linalg/_onenormest.py:120(_blocked_elementwise)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/scipy/optimize/_minimize.py:921(standardize_bounds)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/scipy/optimize/_constraints.py:329(<listcomp>)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/scipy/optimize/_constraints.py:331(<listcomp>)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/scipy/optimize/_constraints.py:316(old_bound_to_new)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.10/sysconfig.py:251(_get_preferred_schemes)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.10/sysconfig.py:283(get_preferred_scheme)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.10/sysconfig.py:293(get_default_scheme)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pkg_resources/_vendor/pyparsing.py:460(__iter__)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pkg_resources/_vendor/pyparsing.py:1288(addParseAction)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pkg_resources/_vendor/pyparsing.py:1363(parseImpl)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pkg_resources/_vendor/pyparsing.py:1441(tryParse)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pkg_resources/_vendor/pyparsing.py:2863(__init__)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pkg_resources/_vendor/pyparsing.py:3461(<genexpr>)
      2/1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pkg_resources/_vendor/pyparsing.py:3939(parseImpl)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pkg_resources/_vendor/pyparsing.py:4214(copy)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pkg_resources/_vendor/pyparsing.py:4450(delimitedList)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pkg_resources/_vendor/pyparsing.py:4705(<lambda>)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pkg_resources/_vendor/pyparsing.py:4681(originalTextFor)
        2    0.000    0.000    0.002    0.001 /usr/lib/python3/dist-packages/pkg_resources/_vendor/pyparsing.py:4763(srange)
        2    0.001    0.000    0.001    0.001 /home/pablofer/Pheno/Fitter/Pynu/PyNu/PhysicsTunes/CrossSection/WaterXSection.py:14(XSecNuTau)
        2    1.043    0.521    1.071    0.536 /home/pablofer/Pheno/Fitter/Pynu/PyNu/PhysicsTunes/Oscillations/AtmOsc.py:37(GetOscillations)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pkg_resources/__init__.py:2004(find_nothing)
        2    0.000    0.000    0.120    0.060 /usr/lib/python3/dist-packages/pkg_resources/__init__.py:3240(_call_aside)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.10/email/charset.py:211(__init__)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pkg_resources/_vendor/packaging/_structures.py:25(__gt__)
        2    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/boost_histogram/_internal/axestuple.py:54(__init__)
        2    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/boost_histogram/_internal/axis_transform.py:18(__init_subclass__)
        2    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/boost_histogram/_internal/axis_transform.py:87(__init__)
        2    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/boost_histogram/_internal/hist.py:180(__init__)
        2    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/boost_histogram/_internal/hist.py:339(_generate_axes_)
        2    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/boost_histogram/_internal/hist.py:347(ndim)
        2    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/boost_histogram/tag.py:34(__init__)
        2    0.006    0.003    0.006    0.003 /home/pablofer/Pheno/Fitter/Pynu/PyNu/PhysicsTunes/Flux/AtmoFlux.py:40(FluxTilt)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/scipy/sparse/_sputils.py:198(isintlike)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:193(_checkLevel)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:219(_acquireLock)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:228(_releaseLock)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:786(__init__)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:1315(getLogger)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:1366(_fixupParents)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:1435(__init__)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:2071(getLogger)
        2    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/io/parsers/base_parser.py:371(_maybe_make_multi_index_columns)
        2    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/core/internals/blocks.py:2030(new_block_2d)
        2    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/core/internals/blocks.py:2041(new_block)
        2    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/core/internals/blocks.py:2055(check_ndim)
        2    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/core/internals/blocks.py:2119(extend_blocks)
        2    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/core/internals/managers.py:1731(from_array)
        2    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/core/internals/managers.py:2102(<listcomp>)
        2    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/core/internals/managers.py:2111(<listcomp>)
        2    0.009    0.004    0.017    0.008 /home/pablofer/.local/lib/python3.10/site-packages/pandas/core/internals/managers.py:2091(_merge_blocks)
        2    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/io/common.py:198(stringify_path)
        2    0.000    0.000    0.001    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/io/common.py:1112(_is_binary_mode)
        2    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/core/generic.py:441(_validate_dtype)
        2    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/core/generic.py:546(_get_axis_number)
        2    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/core/generic.py:4952(<genexpr>)
        2    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:518(<genexpr>)
        2    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:1650(name)
        2    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/core/indexes/base.py:5278(<genexpr>)
        2    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/core/base.py:326(ndim)
        2    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/core/base.py:744(__iter__)
        2    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/core/common.py:205(<genexpr>)
        2    0.000    0.000    0.000    0.000 {pandas._libs.lib.is_bool}
        2    0.000    0.000    0.000    0.000 {pandas._libs.lib.is_all_arraylike}
        2    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/core/dtypes/common.py:115(ensure_python_int)
        2    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/core/dtypes/common.py:1148(needs_i8_conversion)
        2    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/core/dtypes/common.py:1274(is_bool_dtype)
        2    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/core/dtypes/common.py:1552(get_dtype)
        2    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/core/dtypes/inference.py:98(is_file_like)
        2    0.000    0.000    0.001    0.001 /usr/lib/python3.10/linecache.py:80(updatecache)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.10/tokenize.py:297(detect_encoding)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.10/tokenize.py:390(open)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.10/typing.py:1459(_caller)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.10/typing.py:2248(<listcomp>)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.10/typing.py:2249(<dictcomp>)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.10/typing.py:2247(_make_nmtuple)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.10/typing.py:2280(<listcomp>)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.10/typing.py:2267(__new__)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.10/typing.py:2328(_namedtuple_mro_entries)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.10/typing.py:2470(__init__)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.10/inspect.py:191(isclass)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.10/urllib/parse.py:114(_coerce_args)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.10/urllib/parse.py:103(_noop)
        2    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/numpy/core/numerictypes.py:573(_can_coerce_all)
        2    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/numpy/core/shape_base.py:207(_arrays_for_stack_dispatcher)
        2    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/numpy/core/shape_base.py:218(_vhstack_dispatcher)
        2    0.000    0.000    0.008    0.004 /home/pablofer/.local/lib/python3.10/site-packages/numpy/core/shape_base.py:222(vstack)
        2    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/numpy/core/fromnumeric.py:1008(_argsort_dispatcher)
        2    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/numpy/core/fromnumeric.py:1012(argsort)
        2    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/numpy/core/_methods.py:92(_clip_dep_is_scalar_nan)
        2    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/numpy/core/_methods.py:102(_clip_dep_is_byte_swapped)
        2    0.000    0.000    0.000    0.000 <__array_function__ internals>:177(argsort)
        2    0.000    0.000    0.008    0.004 <__array_function__ internals>:177(vstack)
        2    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/numpy/core/_ufunc_config.py:32(seterr)
        2    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/numpy/core/_ufunc_config.py:131(geterr)
        2    0.000    0.000    0.000    0.000 {method 'argsort' of 'numpy.ndarray' objects}
        2    0.000    0.000    0.000    0.000 {method 'transpose' of 'numpy.ndarray' objects}
        2    0.000    0.000    0.000    0.000 {built-in method numpy.seterrobj}
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.10/argparse.py:1455(add_argument_group)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.10/argparse.py:1632(__init__)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.10/argparse.py:1951(consume_optional)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.10/enum.py:82(__init__)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.10/enum.py:165(__prepare__)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.10/enum.py:198(<dictcomp>)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.10/enum.py:222(<setcomp>)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.10/enum.py:180(__new__)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.10/enum.py:423(__getattr__)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.10/enum.py:569(_check_for_existing_members)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.10/enum.py:626(_find_new_)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.10/enum.py:724(_generate_next_value_)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.10/enum.py:783(__hash__)
        2    0.005    0.003    1.077    0.538 /home/pablofer/Pheno/Fitter/Pynu/PyNu/PyNu.py:160(ApplyOscillations)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.10/_collections_abc.py:78(_check_methods)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.10/collections/__init__.py:565(__init__)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.10/collections/__init__.py:640(update)
        2    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/io/parsers/readers.py:486(validate_integer)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.10/argparse.py:2158(_match_argument)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.10/argparse.py:2057(<listcomp>)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.10/functools.py:800(singledispatch)
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1219(__init__)
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1304(exec_module)
        1    0.000    0.000    0.000    0.000 {method 'indices' of 'slice' objects}
        1    0.000    0.000    0.000    0.000 {method 'remove' of 'set' objects}
        1    0.000    0.000    0.000    0.000 {method 'pop' of 'list' objects}
        1    0.000    0.000    0.000    0.000 {built-in method sys.getfilesystemencoding}
        1    0.000    0.000    0.000    0.000 {built-in method posix.readlink}
        1    0.000    0.000    0.000    0.000 {built-in method posix.uname}
        1    0.000    0.000    0.000    0.000 {built-in method posix.confstr}
        1    0.000    0.000    0.000    0.000 {method 'write' of '_io.TextIOWrapper' objects}
        1    0.000    0.000    0.000    0.000 {method 'close' of '_io.TextIOWrapper' objects}
        1    0.000    0.000    0.000    0.000 {method 'close' of '_io.BufferedReader' objects}
        1    0.000    0.000    0.000    0.000 {built-in method _codecs.lookup}
        1    0.000    0.000    0.000    0.000 {built-in method _codecs.lookup_error}
        1    0.000    0.000    0.000    0.000 {built-in method _abc._abc_register}
        1    0.000    0.000    0.000    0.000 {method 'groups' of 're.Match' objects}
        1    0.000    0.000    0.000    0.000 {method '_parse_whole' of 'xml.etree.ElementTree.XMLParser' objects}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/unittest/case.py:308(TestCase)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/unittest/case.py:1361(FunctionTestCase)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/unittest/case.py:1419(_SubTest)
        1    0.000    0.000    0.001    0.001 /usr/lib/python3.10/unittest/case.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/difflib.py:44(SequenceMatcher)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/difflib.py:724(Differ)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/difflib.py:1666(HtmlDiff)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/difflib.py:1(<module>)
        1    0.000    0.000    3.736    3.736 <string>:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/unittest/suite.py:16(BaseTestSuite)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/unittest/suite.py:92(TestSuite)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/unittest/suite.py:328(_ErrorHolder)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/unittest/suite.py:375(_DebugResult)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/unittest/suite.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/unittest/loader.py:23(_FailedTest)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/unittest/loader.py:77(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/unittest/loader.py:66(TestLoader)
        1    0.000    0.000    0.001    0.001 /usr/lib/python3.10/unittest/loader.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/unittest/main.py:55(TestProgram)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/unittest/main.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/unittest/runner.py:13(_WritelnDecorator)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/unittest/runner.py:29(TextTestResult)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/unittest/runner.py:128(TextTestRunner)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/unittest/runner.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/unittest/signals.py:9(_InterruptHandler)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/unittest/signals.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/numpy/testing/_private/__init__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/numpy/testing/_private/utils.py:42(KnownFailureException)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/numpy/testing/_private/utils.py:1298(_Dummy)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/numpy/testing/_private/utils.py:1919(IgnoreException)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/numpy/testing/_private/utils.py:1961(clear_and_catch_warnings)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/numpy/testing/_private/utils.py:2027(suppress_warnings)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/numpy/testing/_private/utils.py:2520(_get_glibc_version)
        1    0.000    0.000    0.001    0.001 /home/pablofer/.local/lib/python3.10/site-packages/numpy/testing/_private/utils.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/numpy/testing/_private/extbuild.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/numpy/testing/_private/decorators.py:107(skipif)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/numpy/testing/_private/decorators.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/numpy/testing/_private/nosetester.py:112(NoseTester)
        1    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/numpy/testing/_private/nosetester.py:1(<module>)
        1    0.000    0.000    0.001    0.001 /usr/lib/python3/dist-packages/scipy/optimize/_trustregion_constr/equality_constrained_sqp.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/scipy/optimize/_trustregion_constr/projections.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/scipy/optimize/_trustregion_constr/qp_subproblem.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/scipy/optimize/_trustregion_constr/canonical_constraint.py:5(CanonicalConstraint)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/scipy/optimize/_trustregion_constr/canonical_constraint.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/scipy/optimize/_trustregion_constr/tr_interior_point.py:23(BarrierSubproblem)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/scipy/optimize/_trustregion_constr/tr_interior_point.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/scipy/optimize/_trustregion_constr/report.py:6(ReportBase)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/scipy/optimize/_trustregion_constr/report.py:31(BasicReport)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/scipy/optimize/_trustregion_constr/report.py:39(SQPReport)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/scipy/optimize/_trustregion_constr/report.py:47(IPReport)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/scipy/optimize/_trustregion_constr/report.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/scipy/optimize/_lbfgsb_py.py:289(<listcomp>)
        1    0.001    0.001    1.616    1.616 /usr/lib/python3/dist-packages/scipy/optimize/_lbfgsb_py.py:212(_minimize_lbfgsb)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/scipy/optimize/_lbfgsb_py.py:430(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/scipy/optimize/_lbfgsb_py.py:404(LbfgsInvHessProduct)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/scipy/optimize/_lbfgsb_py.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/scipy/optimize/_tnc.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/scipy/optimize/_cobyla_py.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/scipy/optimize/_slsqp_py.py:1(<module>)
        1    0.000    0.000    0.005    0.005 /usr/lib/python3/dist-packages/scipy/optimize/_root.py:1(<module>)
        1    0.000    0.000    0.002    0.002 /usr/lib/python3/dist-packages/scipy/optimize/_minpack_py.py:1(<module>)
        1    0.000    0.000    0.002    0.002 /usr/lib/python3/dist-packages/scipy/optimize/_lsq/__init__.py:1(<module>)
        1    0.000    0.000    0.001    0.001 /usr/lib/python3/dist-packages/scipy/optimize/_lsq/least_squares.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/scipy/optimize/_lsq/trf.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/scipy/optimize/_lsq/common.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/scipy/optimize/_lsq/dogbox.py:1(<module>)
        1    0.000    0.000    0.001    0.001 /usr/lib/python3/dist-packages/scipy/optimize/_lsq/lsq_linear.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/scipy/optimize/_lsq/trf_linear.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/scipy/optimize/_lsq/bvls.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/scipy/optimize/_spectral.py:11(_NoConvergence)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/scipy/optimize/_spectral.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/scipy/optimize/_nonlin.py:25(NoConvergence)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/scipy/optimize/_nonlin.py:309(TerminationCondition)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/scipy/optimize/_nonlin.py:373(Jacobian)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/scipy/optimize/_nonlin.py:441(InverseJacobian)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/scipy/optimize/_nonlin.py:556(GenericBroyden)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/scipy/optimize/_nonlin.py:582(LowRankMatrix)
